Satellite,City,Latitude,Longitude,Azimuth,Elevation
09001U,Lagos,6.455,3.3841,0.48038722183189964,67.18779838861815
09001U,Kinshasa,-4.325,15.3222,130.6876320274688,15.58972678060358
09001U,Luanda,-8.8383,13.2344,114.72936444993086,11.06402175715975
09001U,Douala,4.05,9.7,148.21372844226318,50.269695339979336
09001U,Abidjan,5.3167,-4.0333,6.775796797475849,26.4067885331564
09001U,Abuja,9.0667,7.4833,236.7139866343109,61.20590918087689
09001U,Ouagadougou,12.3686,-1.5275,321.0017990962235,27.92775234428612
09001U,Yaoundé,3.8667,11.5167,155.48617398281772,40.55126565757328
09001U,Accra,5.55,-0.2,8.82691635072414,41.87835387102849
09001U,Bamako,12.6458,-7.9922,335.59513072429553,14.120474141872544
09001U,Port Harcourt,4.8242,7.0336,127.28004110250481,69.95366658072845
09001U,Brazzaville,-4.2694,15.2714,130.6891231976025,15.733763292450526
09001U,Monrovia,6.3133,-10.8014,0.5673694771535861,11.57266536375474
09001U,Libreville,0.3903,9.4542,120.81536707631662,36.77802044016074
09001U,Cotonou,6.3667,2.4333,1.8602411272017092,59.3272095233307
09001U,Kinshasa,-4.325,15.3222,24.176462753011954,14.627020321549763
09001U,Dar es Salaam,-6.8161,39.2803,143.7448618189565,15.821426507407956
09001U,Khartoum,15.5006,32.56,252.28929751366184,18.03921477236052
09001U,Nairobi,-1.2864,36.8172,160.78788867632355,26.684651609991906
09001U,Lusaka,-15.4167,28.2833,86.6437973656447,12.055369686781177
09001U,Yaoundé,3.8667,11.5167,354.5883092135727,10.2515407439985
09001U,Brazzaville,-4.2694,15.2714,23.912706514981235,14.580335709091399
09001U,Lubumbashi,-11.6647,27.4794,84.06816128948947,18.419779035800147
09001U,Kampala,0.3136,32.5811,160.37819396195243,47.171077797199565
09001U,Mombasa,-4.05,39.6667,154.28874179148116,17.444047986645057
09001U,Kigali,-1.9536,30.0606,118.16436623654135,51.81404909812168
09001U,Bujumbura,-3.3833,29.3667,103.71342510935234,45.666002935088514
09001U,Mwanza,-2.5167,32.9,139.09027146028717,38.60824285012145
09001U,Arusha,-3.3667,36.6833,150.10368288960106,24.87292584384924
09001U,Goma,-1.6794,29.2336,108.33872192039857,55.913519096923935
09001U,Zanzibar,-6.165,39.199,145.70981844194765,16.558473430585696
