Satellite,City,Latitude,Longitude,Azimuth,Elevation
04001U,Abuja,9.0667,7.4833,73.91917669353175,10.19920614569945
04001U,Tunis,36.8064,10.1817,280.3531565632261,23.85757675423177
04001U,Johannesburg,-26.2044,28.0456,218.5457801302203,25.239524311269637
04001U,Maputo,-25.9667,32.5833,207.84335223508805,15.75401176222975
04001U,Maseru,-29.31,27.48,204.2729884523373,31.76943949884387
04001U,Cape Town,-33.9253,18.4239,32.91227899581509,71.81273140459533
04001U,Windhoek,-22.57,17.0836,287.9789543418801,24.963997042400045
04001U,Gaborone,-24.6581,25.9122,233.62781787184593,26.73486951357766
04001U,Durban,-29.8833,31.05,194.38406548651434,21.694405085857323
04001U,Cairo,30.0444,31.2358,220.31093509505789,30.3740095669005
04001U,Khartoum,15.5006,32.56,132.65181479288745,21.77044602043863
