Time,Satellite,City,Latitude,Longitude,Azimuth,Elevation
2024-05-01 14:00:00,01002U,Lubumbashi,-11.6647,27.4794,76.62089124091419,29.513067325150406
2024-05-01 14:00:00,01002U,Kampala,0.3136,32.5811,206.39443504109218,56.75976694247454
2024-05-01 14:00:00,01002U,Mombasa,-4.05,39.6667,168.22778716194813,24.567099953605755
2024-05-01 14:00:00,01002U,Kigali,-1.9536,30.0606,159.03693647786346,81.15258786961891
2024-05-01 14:00:00,01002U,Bujumbura,-3.3833,29.3667,95.10674467521874,74.74860867876093
2024-05-01 14:00:00,01002U,Djibouti,11.5883,43.145,221.57724449305965,10.445417191926825
2024-05-01 14:00:00,01002U,Mwanza,-2.5167,32.9,167.47133932464425,56.54444564929935
2024-05-01 14:00:00,01002U,Arusha,-3.3667,36.6833,168.13173236010385,35.01692767416282
2024-05-01 14:00:00,01002U,Goma,-1.6794,29.2336,103.41183263624289,89.15252417299574
2024-05-01 14:00:00,01002U,Zanzibar,-6.165,39.199,157.81568135920133,24.478964966435704
2024-05-01 16:00:00,01002U,Tunis,36.8064,10.1817,162.99273744969025,29.30247982658967
2024-05-01 21:00:00,01002U,Cape Town,-33.9253,18.4239,185.6906534373647,10.166132178607171
2024-05-01 23:00:00,01002U,Conakry,9.5092,-13.7122,199.87804905985823,15.075488172763487
2024-05-01 23:00:00,01002U,Dakar,14.6928,-17.4467,221.1250087224107,16.35928744075928
2024-05-01 23:00:00,01002U,Monrovia,6.3133,-10.8014,188.14175486138558,11.569263609546633
2024-05-01 23:00:00,01002U,Serekunda,13.4333,-16.6667,216.16715145127955,16.639737517637965
2024-05-01 07:00:00,01003U,Lagos,6.455,3.3841,64.54461461764362,27.11704400640437
2024-05-01 07:00:00,01003U,Douala,4.05,9.7,98.96961578611042,22.792449844963578
2024-05-01 07:00:00,01003U,Abidjan,5.3167,-4.0333,41.514402432155464,14.341029511114373
2024-05-01 07:00:00,01003U,Abuja,9.0667,7.4833,87.76213524123253,41.000689245044626
2024-05-01 07:00:00,01003U,Ouagadougou,12.3686,-1.5275,19.618866616643366,28.27109805859762
2024-05-01 07:00:00,01003U,Yaoundé,3.8667,11.5167,107.07831918708565,21.326513428987177
2024-05-01 07:00:00,01003U,Accra,5.55,-0.2,51.875938465488936,20.03642689024534
2024-05-01 07:00:00,01003U,Bamako,12.6458,-7.9922,10.951323319568088,13.764437328372377
2024-05-01 07:00:00,01003U,Port Harcourt,4.8242,7.0336,85.83627722647316,25.185910370846198
2024-05-01 07:00:00,01003U,Libreville,0.3903,9.4542,95.44497682767104,15.039518922349536
2024-05-01 07:00:00,01003U,Cotonou,6.3667,2.4333,60.18362196004053,25.57545961065362
2024-05-01 14:00:00,01003U,Kinshasa,-4.325,15.3222,333.323825975667,11.212241792620722
2024-05-01 14:00:00,01003U,Luanda,-8.8383,13.2344,347.833219431779,10.410134570462938
2024-05-01 14:00:00,01003U,Johannesburg,-26.2044,28.0456,75.67122657338157,21.595906844832804
2024-05-01 14:00:00,01003U,Dar es Salaam,-6.8161,39.2803,211.60747272212143,25.51757817037476
